Mod:Item:MetaData, Localized Name
MorePlanet:crystal_farmland, tile.crystal_farmland.name
MorePlanet:eledos_egg, Eledos Egg
MorePlanet:fallen_koentus_meteor, Fallen Koentus Meteor
MorePlanet:crystal_segment, Crystal Segment
MorePlanet:white_crystal_torch, White Crystal Torch
MorePlanet:crystal_sapling, Crystal Sapling
MorePlanet:crystal_door_block, tile.crystal_door_block.name
MorePlanet:fronos_grass, Fronos Grass
MorePlanet:plains_grass, Plains Grass
MorePlanet:pink_grass, Pink Grass
MorePlanet:purple_grass, Purple Grass
MorePlanet:golden_grass, Golden Grass
MorePlanet:fronos_dirt:0, Fronos Dirt
MorePlanet:fronos_dirt:1, Coarse Fronos Dirt
MorePlanet:fronos_block:0, Fronos Rock
MorePlanet:fronos_block:1, Fronos Cobblestone
MorePlanet:fronos_block:2, Iron Ore
MorePlanet:fronos_block:3, Coal Ore
MorePlanet:fronos_block:4, Aluminum Ore
MorePlanet:fronos_block:5, Tin Ore
MorePlanet:fronos_block:6, Copper Ore
MorePlanet:fronos_block:7, Lapis Lazuli Ore
MorePlanet:fronos_block:8, Mineral Ore
MorePlanet:fronos_block:9, Black Diamond Ore
MorePlanet:fronos_block:10, Iridium Ore
MorePlanet:fronos_block:11, Fronos Stone Brick
MorePlanet:fronos_block:12, Cracked Fronos Stone Brick
MorePlanet:fronos_block:13, Chiseled Fronos Stone Brick
MorePlanet:fronos_block:14, Fronos Dungeon Brick
MorePlanet:fronos_block1:0, Gold Ore
MorePlanet:fronos_block1:1, Diamond Ore
MorePlanet:fronos_block1:2, Emerald Ore
MorePlanet:fronos_block1:3, Silicon Ore
MorePlanet:mossy_fronos_cobblestone, Mossy Fronos Cobblestone
MorePlanet:fronos_ore:0, Grape Jelly Ore
MorePlanet:fronos_ore:1, Raspberry Jelly Ore
MorePlanet:fronos_ore:2, Strawberry Jelly Ore
MorePlanet:fronos_ore:3, Berry Jelly Ore
MorePlanet:fronos_ore:4, Lime Jelly Ore
MorePlanet:fronos_ore:5, Orange Jelly Ore
MorePlanet:fronos_ore:6, Green Jelly Ore
MorePlanet:fronos_ore:7, Lemon Jelly Ore
MorePlanet:fronos_ore_block:0, Iridium Block
MorePlanet:fronos_ore_block:1, Black Diamond Block
MorePlanet:frosted_cake_block:0, Cake Bread
MorePlanet:frosted_cake_block:1, White Cake Bread
MorePlanet:frosted_cake_block:2, Chocolate Cake Bread
MorePlanet:frosted_cake_block:3, Frosted White Cake
MorePlanet:frosted_cake_block:4, Frosted Pink Cake
MorePlanet:frosted_cake_block:5, Frosted White Cream Cake
MorePlanet:frosted_cake_block:6, Frosted Chocolate Cake
MorePlanet:jelly_block:0, Grape Jelly Block
MorePlanet:jelly_block:1, Raspberry Jelly Block
MorePlanet:jelly_block:2, Strawberry Jelly Block
MorePlanet:jelly_block:3, Berry Jelly Block
MorePlanet:jelly_block:4, Lime Jelly Block
MorePlanet:jelly_block:5, Orange Jelly Block
MorePlanet:jelly_block:6, Green Jelly Block
MorePlanet:jelly_block:7, Lemon Jelly Block
MorePlanet:cookie_block, Cookie Block
MorePlanet:ovantine_block, Ovantine Block
MorePlanet:chocolate_block, Chocolate Block
MorePlanet:caramel_block, Caramel Block
MorePlanet:fronos_cloud:0, Strawberry Cloud
MorePlanet:fronos_cloud:1, Rainbow Cloud
MorePlanet:candy_cane1:0, Pink Candy Cane
MorePlanet:candy_cane1:1, Orange Candy Cane
MorePlanet:candy_cane1:2, Green Candy Cane
MorePlanet:candy_cane1:3, Yellow Candy Cane
MorePlanet:candy_cane2:0, Light Blue Candy Cane
MorePlanet:candy_cane2:1, Blue Candy Cane
MorePlanet:candy_cane2:2, Red Candy Cane
MorePlanet:candy_cane2:3, Purple Candy Cane
MorePlanet:cream_block:0, Vanilla Cream
MorePlanet:cream_block:1, Chocolate Cream
MorePlanet:cream_block:2, Strawberry Cream
MorePlanet:cream_block:3, Orange Cream
MorePlanet:cream_block:4, Tea Cream
MorePlanet:cream_block:5, Lemon Cream
MorePlanet:vanilla_cream_layer, Vanilla Cream
MorePlanet:chocolate_cream_layer, Chocolate Cream
MorePlanet:strawberry_cream_layer, Strawberry Cream
MorePlanet:orange_cream_layer, Orange Cream
MorePlanet:tea_cream_layer, Tea Cream
MorePlanet:lemon_cream_layer, Lemon Cream
MorePlanet:fronos_sand:0, Fronos Sand
MorePlanet:fronos_sand:1, White Sand
MorePlanet:fronos_sand:2, Cheese Sand
MorePlanet:fronos_sandstone:0, Fronos Sandstone
MorePlanet:fronos_sandstone:1, Chiseled Fronos Sandstone
MorePlanet:fronos_sandstone:2, Smooth Fronos Sandstone
MorePlanet:fronos_sandstone:3, White Sandstone
MorePlanet:fronos_sandstone:4, Chiseled White Sandstone
MorePlanet:fronos_sandstone:5, Smooth White Sandstone
MorePlanet:fronos_sandstone:6, Cheese Sandstone
MorePlanet:fronos_sandstone:7, Chiseled Cheese Sandstone
MorePlanet:fronos_sandstone:8, Smooth Cheese Sandstone
MorePlanet:half_fronos_sandstone_slab:0, Fronos Sandstone Slab
MorePlanet:half_fronos_sandstone_slab:1, White Sandstone Slab
MorePlanet:half_fronos_sandstone_slab:2, Cheese Sandstone Slab
MorePlanet:double_fronos_sandstone_slab:0, tile.double_fronos_sandstone_slab.fronos.name
MorePlanet:double_fronos_sandstone_slab:1, tile.double_fronos_sandstone_slab.white.name
MorePlanet:double_fronos_sandstone_slab:2, tile.double_fronos_sandstone_slab.cheese.name
MorePlanet:cheese_glass, Cheese Glass
MorePlanet:cheese_glass_pane, Cheese Glass Pane
MorePlanet:fronos_log:0, Coconut Wood
MorePlanet:fronos_log:1, Maple Wood
MorePlanet:fronos_wooden_planks:0, Coconut Wood Planks
MorePlanet:fronos_wooden_planks:1, Maple Wood Planks
MorePlanet:fronos_leaves, tile.fronos_leaves.name
MorePlanet:fronos_leaves2:0, Red Maple Leaves
MorePlanet:fronos_leaves2:1, Yellow Maple Leaves
MorePlanet:fronos_leaves2:2, Purple Maple Leaves
MorePlanet:fronos_cobblestone_stairs, Fronos Cobblestone Stairs
MorePlanet:fronos_stone_brick_stairs, Fronos Stone Brick Stairs
MorePlanet:fronos_cracked_stone_brick_stairs, Cracked Fronos Stone Brick Stairs
MorePlanet:fronos_dungeon_brick_stairs, Fronos Dungeon Brick Stairs
MorePlanet:fronos_sandstone_stairs, Fronos Sandstone Stairs
MorePlanet:white_sandstone_stairs, White Sandstone Stairs
MorePlanet:cheese_sandstone_stairs, Cheese Sandstone Stairs
MorePlanet:coconut_wood_stairs, Coconut Wood Stairs
MorePlanet:red_maple_wood_stairs, Maple Wood Stairs
MorePlanet:fronos_fence:0, Coconut Fence
MorePlanet:fronos_fence:1, Maple Fence
MorePlanet:coconut_fence_gate, Coconut Fence Gate
MorePlanet:red_maple_fence_gate, Maple Fence Gate
MorePlanet:fronos_treasure_chest, Tier 7 Fronos Treasure Chest
MorePlanet:fronos_ancient_chest, Fronos Ancient Chest
MorePlanet:candy_extractor_idle, Candy Extractor
MorePlanet:mineral_water_generator, Mineral Water Generator (WIP)
MorePlanet:candy_extractor_active, tile.candy_extractor_active.name
MorePlanet:fronos_farmland, tile.fronos_farmland.name
MorePlanet:strawberry_crops, tile.strawberry_crops.name
MorePlanet:golden_wheat, tile.golden_wheat.name
MorePlanet:coconut_block, Coconut Block
MorePlanet:cream_head:0, Vanilla Cream Head
MorePlanet:cream_head:1, Chocolate Cream Head
MorePlanet:cream_head:2, Strawberry Cream Head
MorePlanet:cream_head:3, Orange Cream Head
MorePlanet:cream_head:4, Tea Cream Head
MorePlanet:cream_head:5, Lemon Cream Head
MorePlanet:cake_bread, Cake Bread
MorePlanet:white_cake_bread, White Cream Cake Bread
MorePlanet:chocolate_cake_bread, Chocolate Cake Bread
MorePlanet:pink_cake, Pink Cake
MorePlanet:white_cake, White Cream Cake
MorePlanet:chocolate_cake, Chocolate Cake
MorePlanet:space_shell:0, White Space Shell
MorePlanet:space_shell:1, Orange Space Shell
MorePlanet:space_shell:2, Magenta Space Shell
MorePlanet:space_shell:3, Light Blue Space Shell
MorePlanet:space_shell:4, Yellow Space Shell
MorePlanet:space_shell:5, Lime Space Shell
MorePlanet:space_shell:6, Pink Space Shell
MorePlanet:space_shell:7, Grey Space Shell
MorePlanet:space_shell:8, Light Grey Space Shell
MorePlanet:space_shell:9, Cyan Space Shell
MorePlanet:space_shell:10, Purple Space Shell
MorePlanet:space_shell:11, Blue Space Shell
MorePlanet:space_shell:12, Brown Space Shell
MorePlanet:space_shell:13, Green Space Shell
MorePlanet:space_shell:14, Red Space Shell
MorePlanet:space_shell:15, Black Space Shell
MorePlanet:space_oyster_open, Space Oyster
MorePlanet:cavern_oyster_open, Cavern Oyster
MorePlanet:space_oyster_close, Space Oyster
MorePlanet:cavern_oyster_close, Cavern Oyster
MorePlanet:jelly_slime_egg:0, Grape Jelly Slime Egg
MorePlanet:jelly_slime_egg:1, Raspberry Jelly Slime Egg
MorePlanet:jelly_slime_egg:2, Strawberry Jelly Slime Egg
MorePlanet:jelly_slime_egg:3, Berry Jelly Slime Egg
MorePlanet:jelly_slime_egg:4, Lime Jelly Slime Egg
MorePlanet:jelly_slime_egg:5, Orange Jelly Slime Egg
MorePlanet:jelly_slime_egg:6, Green Jelly Slime Egg
MorePlanet:jelly_slime_egg:7, Lemon Jelly Slime Egg
MorePlanet:fronos_sapling:0, Coconut Sapling
MorePlanet:fronos_sapling:1, Red Maple Sapling
MorePlanet:fronos_sapling:2, Yellow Maple Sapling
MorePlanet:fronos_sapling:3, Purple Maple Sapling
MorePlanet:fronos_tallgrass:0, Short Fronos Grass
MorePlanet:fronos_tallgrass:1, Medium Fronos Grass
MorePlanet:fronos_tallgrass:2, Tall Fronos Grass
MorePlanet:fronos_tallgrass:3, Short Pink Grass
MorePlanet:fronos_tallgrass:4, Medium Pink Grass
MorePlanet:fronos_tallgrass:5, Tall Pink Grass
MorePlanet:fronos_tallgrass:6, Short Purple Grass
MorePlanet:fronos_tallgrass:7, Medium Purple Grass
MorePlanet:fronos_tallgrass:8, Tall Purple Grass
MorePlanet:fronos_tallgrass:9, Short Plains Grass
MorePlanet:fronos_tallgrass:10, Medium Plains Grass
MorePlanet:fronos_tallgrass:11, Short Plains Grass
MorePlanet:fronos_tallgrass:12, Short Golden Grass
MorePlanet:fronos_tallgrass:13, Medium Golden Grass
MorePlanet:fronos_tallgrass:14, Tall Golden Grass
MorePlanet:fronos_flower:0, Pink Butter Cup
MorePlanet:fronos_flower:1, Orange Butterfly Flower
MorePlanet:fronos_flower:2, Yellow Milk Cap
MorePlanet:fronos_flower:3, Little Sun Flower
MorePlanet:fronos_flower:4, Sky Mushroom
MorePlanet:fronos_flower:5, Purple Spike Flower
MorePlanet:fronos_flower:6, Jungle Iris
MorePlanet:fronos_flower:7, Blue Poison Mushroom
MorePlanet:fronos_flower:8, White Moss
MorePlanet:fronos_dandelion:0, Orange Dandelion
MorePlanet:fronos_dandelion:1, Pink Dandelion
MorePlanet:fronos_dandelion:2, Purple Dandelion
MorePlanet:fronos_dandelion:3, Orange Dandelion
MorePlanet:fronos_dandelion:4, Pink Dandelion
MorePlanet:fronos_dandelion:5, Purple Dandelion
MorePlanet:fronos_poppy:0, White Poppy
MorePlanet:fronos_poppy:1, Orange Poppy
MorePlanet:fronos_poppy:2, Purple Poppy
MorePlanet:candy_flower:0, Pink Candy Flower
MorePlanet:candy_flower:1, Orange Candy Flower
MorePlanet:candy_flower:2, Green Candy Flower
MorePlanet:candy_flower:3, Yellow Candy Flower
MorePlanet:candy_flower:4, Light Blue Candy Flower
MorePlanet:candy_flower:5, Blue Candy Flower
MorePlanet:candy_flower:6, Red Candy Flower
MorePlanet:candy_flower:7, Purple Candy Flower
MorePlanet:fronos_coral:5, Glowing Pink Coral
MorePlanet:fronos_coral:6, Colunus Coral
MorePlanet:cheese_web, Cheese Web
MorePlanet:glass_gem_corn1, tile.glass_gem_corn1.name
MorePlanet:glass_gem_corn2, tile.glass_gem_corn2.name
MorePlanet:glass_gem_corn3, tile.glass_gem_corn3.name
MorePlanet:maple_ivy, Maple Ivy
MorePlanet:pink_candy_torch, Pink Candy Torch
MorePlanet:orange_candy_torch, Orange Candy Torch
MorePlanet:green_candy_torch, Green Candy Torch
MorePlanet:yellow_candy_torch, Yellow Candy Torch
MorePlanet:light_blue_candy_torch, Light Blue Candy Torch
MorePlanet:blue_candy_torch, Blue Candy Torch
MorePlanet:red_candy_torch, Red Candy Torch
MorePlanet:purple_candy_torch, Purple Candy Torch
MorePlanet:cup_block, tile.cup_block.name
MorePlanet:mineral_water_cup, tile.mineral_water_cup.name
MorePlanet:ovantine_cup, tile.ovantine_cup.name
MorePlanet:coconut_milk_cup, tile.coconut_milk_cup.name
MorePlanet:cheese_of_milk_cup, tile.cheese_of_milk_cup.name
MorePlanet:tea_cup, tile.tea_cup.name
MorePlanet:caramel_cup, tile.caramel_cup.name
MorePlanet:coconut_door_block, tile.coconut_door_block.name
MorePlanet:red_maple_door_block, tile.red_maple_door_block.name
MorePlanet:coconut_milk_fluid, Coconut Milk
MorePlanet:mineral_water_fluid, Mineral Water
MorePlanet:ovantine_fluid, Ovantine
MorePlanet:tea_fluid, Tea
MorePlanet:caramel_fluid, tile.caramel_fluid.name
MorePlanet:huge_sky_mushroom, tile.huge_sky_mushroom.name
MorePlanet:cake_farmland, tile.cake_farmland.name
MorePlanet:kapteyn-b_block:0, Kapteyn B Surface Ice
MorePlanet:kapteyn-b_block:1, Kapteyn B Sub-Surface Ice
MorePlanet:kapteyn-b_block:2, Kapteyn B Stone
MorePlanet:kapteyn-b_block:3, Kapteyn B Cobblestone
MorePlanet:kapteyn-b_block:4, Namerium Crystal Ore
MorePlanet:kapteyn-b_block:5, Frozen Iron Ore
MorePlanet:kapteyn-b_block:6, Uranium Ore
MorePlanet:kapteyn-b_block:7, Tin Ore
MorePlanet:kapteyn-b_block:8, Copper Ore
MorePlanet:kapteyn-b_block:9, Redstone Ore
MorePlanet:kapteyn-b_block:11, Namerium Block
MorePlanet:kapteyn-b_block:12, Frozen Iron Block
MorePlanet:kapteyn-b_block:13, Uranium Block
MorePlanet:kapteyn-b_block:14, Kapteyn B Dungeon Brick
MorePlanet:rocky_soild_water, Rocky Solid Water
MorePlanet:frozen_water_geyser, Frozen Water Geyser
MorePlanet:kapteyn-b_ice:0, Kapteyn B Ice
MorePlanet:kapteyn-b_ice:1, Dirty Kapteyn B Ice
MorePlanet:uranium_bomb, Uranium Bomb
MorePlanet:kapteyn-b_treasure_chest, Tier 8 Kapteyn B Treasure Chest
MorePlanet:kapteyn-b_ancient_chest, Kapteyn B Ancient Chest
MorePlanet:kapteyn-b_cobblestone_stairs, Kapteyn B Cobblestone Stairs
MorePlanet:kapteyn-b_dungeon_brick_stairs, Kapteyn B Dungeon Brick Stairs
MorePlanet:fallen_ice_crystal_meteor, Fallen Ice Crystal Meteor
MorePlanet:uranium_waste:0, Uranium Waste
MorePlanet:uranium_waste:1, Inactive Uranium Waste
MorePlanet:icy_poison_crystal, Icy Poison Crystal
MorePlanet:kapteyn-b_ancient_chest_temp:0, tile.kapteyn-b_ancient_chest_temp.active.name
MorePlanet:frozen_water_fluid, Frozen Water
MorePlanet:sirius_block:0, Sirius B Surface Carbon Stone
MorePlanet:sirius_block:1, Sirius B Sub-Surface Carbon Stone
MorePlanet:sirius_block:2, Sirius B Carbon Stone
MorePlanet:sirius_block:3, Sirius B Carbon Cobblestone
MorePlanet:sirius_block:4, Sulfur Ore
MorePlanet:sirius_block:5, Diamond Ore
MorePlanet:sirius_block:6, Sirius Glowstone Ore
MorePlanet:sirius_block:7, Sirius Black Spot
MorePlanet:sirius_block:8, Sulfur Block
MorePlanet:sirius_block:9, Sirius B Dungeon Brick
MorePlanet:magma_rock, Magma Rock
MorePlanet:sirius_obsidian, Sirius Obsidian
MorePlanet:sirius_glowstone, Sirius Glowstone
MorePlanet:sirius_redstone_lamp, Sirius Redstone Lamp
MorePlanet:sirius_redstone_lamp_on, tile.sirius_redstone_lamp_on.name
MorePlanet:sirius-b_ancient_chest, Sirius B Ancient Chest
MorePlanet:sirius-b_treasure_chest, Tier 8 Sirius B Treasure Chest
MorePlanet:sirius_blaze_egg, Sirius Blaze Egg
MorePlanet:sirius-b_cobblestone_stairs, Sirius B Carbon Cobblestone Stairs
MorePlanet:sirius-b_dungeon_brick_stairs, Sirius B Dungeon Brick Stairs
MorePlanet:sirius_fire, tile.sirius_fire.name
MorePlanet:sirius_lava, tile.sirius_lava.name
MorePlanet:mercury_block:0, Mercury Surface Rock
MorePlanet:mercury_block:1, Mercury Sub-Surface Rock
MorePlanet:mercury_block:2, Mercury Rock
MorePlanet:mercury_block:3, Mercury Cobblestone
MorePlanet:mercury_block:4, Tin Ore
MorePlanet:mercury_block:5, Copper Ore
MorePlanet:mercury_block:6, Aluminum Ore
MorePlanet:mercury_block:7, Iron Ore
MorePlanet:mercury_block:8, Metal Meteoric Iron Ore
MorePlanet:mercury_block:9, Silicate Rock
MorePlanet:mercury_block:10, Solid Metal Meteoric Iron
MorePlanet:mercury_block:11, Mercury Dungeon Brick
MorePlanet:metallic_rock, Metallic Rock
MorePlanet:mercury_ice, Dirty Mercury Ice
MorePlanet:mercury_cobblestone_stairs, Mercury Cobblestone Stairs
MorePlanet:mercury_dungeon_brick_stairs, Mercury Dungeon Brick Stairs
MorePlanet:mercury_ancient_chest, Mercury Ancient Chest
MorePlanet:mercury_treasure_chest, Mercury Treasure Chest
MorePlanet:dirty_water_fluid, tile.dirty_water_fluid.name
MorePlanet:venus_block:0, Venus Surface Rock
MorePlanet:venus_block:1, Venus Sub-Surface Rock
MorePlanet:venus_block:2, Venus Rock
MorePlanet:venus_block:3, Venus Cobblestone
MorePlanet:venus_block:4, Sulfur Ore
MorePlanet:venus_block:5, Lead Ore
MorePlanet:venus_block:6, Tin Ore
MorePlanet:venus_block:7, Copper Ore
MorePlanet:venus_block:8, Coal Ore
MorePlanet:venus_block:9, Iron Ore
MorePlanet:venus_block:10, Gold Ore
MorePlanet:venus_block:11, Lead Block
MorePlanet:venus_block:12, Venus Stone Brick
MorePlanet:venus_block:13, Cracked Venus Stone Brick
MorePlanet:venus_block:14, Venus Dungeon Brick
MorePlanet:venus_redstone_ore, Venus Redstone Ore
MorePlanet:venus_redstone_ore_active, tile.venus_redstone_ore_active.name
MorePlanet:venus_smoke_geyser, Venus Smoke Geyser
MorePlanet:venus_magma_rock, Venus Magma Rock
MorePlanet:venus_sand, Venus Sand
MorePlanet:venus_sandstone:0, Venus Sandstone
MorePlanet:venus_sandstone:1, Chiseled Venus Sandstone
MorePlanet:venus_sandstone:2, Smooth Venus Sandstone
MorePlanet:half_venus_sandstone_slab:0, Venus Sandstone Slab
MorePlanet:double_venus_sandstone_slab:0, tile.double_venus_sandstone_slab.venus.name
MorePlanet:sulfur_torch, Sulfur Torch
MorePlanet:venus_cobblestone_stairs, Venus Cobblestone Stairs
MorePlanet:venus_dungeon_brick_stairs, Venus Dungeon Brick Stairs
MorePlanet:venus_sandstone_stairs, Venus Sandstone Stairs
MorePlanet:venusian_blaze_egg, Venusian Blaze Egg
MorePlanet:venus_ancient_chest, Venus Ancient Chest
MorePlanet:venus_treasure_chest, Tier 3 Venus Treasure Chest
MorePlanet:pluto_block:0, Pluto Surface Rock
MorePlanet:pluto_block:1, Pluto Sub-Surface Rock
MorePlanet:pluto_block:2, Pluto Rock
MorePlanet:pluto_block:3, Pluto Cobblestone
MorePlanet:pluto_block:4, Meteoric Iron Ore
MorePlanet:pluto_block:5, Frozen Iron Ore
MorePlanet:pluto_block:6, Iron Ore
MorePlanet:pluto_block:7, Xeonium Ore
MorePlanet:pluto_block:8, Pluto Dungeon Brick
MorePlanet:pluto_block:10, Brown Pluto Surface Rock
MorePlanet:pluto_block:11, Light Brown Pluto Surface Rock
MorePlanet:xeonium_glowstone, Xeonium Glowstone
MorePlanet:frozen_methane_block, Frozen Methane Block
MorePlanet:frozen_nitrogen_block, Frozen Nitrogen Block
MorePlanet:pluto_ancient_chest, Pluto Ancient Chest
MorePlanet:pluto_treasure_chest, Pluto Treasure Chest
MorePlanet:pluto_cobblestone_stairs, Pluto Cobblestone Stairs
MorePlanet:pluto_dungeon_brick_stairs, Pluto Dungeon Brick Stairs
MorePlanet:xeonium_torch, Xeonium Torch
MorePlanet:liquid_methane_fluid, tile.liquid_methane_fluid.name
MorePlanet:liquid_nitrogen_fluid, tile.liquid_nitrogen_fluid.name
MorePlanet:space_potato_block, tile.space_potato_block.name
MorePlanet:phobos_block:0, Phobos Surface Rock
MorePlanet:phobos_block:1, Phobos Sub-Surface Rock
MorePlanet:phobos_block:2, Phobos Rock
MorePlanet:phobos_block:3, Phobos Cobblestone
MorePlanet:phobos_block:4, Tin Ore
MorePlanet:phobos_block:5, Copper Ore
MorePlanet:phobos_block:6, Iron Ore
MorePlanet:phobos_block:7, Desh Ore
MorePlanet:deimos_block:0, Deimos Surface Rock
MorePlanet:deimos_block:1, Deimos Sub-Surface Rock
MorePlanet:deimos_block:2, Deimos Rock
MorePlanet:deimos_block:3, Deimos Cobblestone
MorePlanet:deimos_block:4, Tin Ore
MorePlanet:deimos_block:5, Copper Ore
MorePlanet:deimos_block:6, Iron Ore
MorePlanet:deimos_block:7, Desh Ore
MorePlanet:io_block:0, Io Surface Rock
MorePlanet:io_block:1, Io Sub-Surface Rock
MorePlanet:io_block:2, Io Rock
MorePlanet:io_block:3, Io Cobblestone
MorePlanet:io_block:4, Sulfur Ore
MorePlanet:io_block:5, Ash Stone
MorePlanet:io_block:6, Ash Cobblestone
MorePlanet:io_block:7, Silicate Rock
MorePlanet:io_block:8, Io Dungeon Brick
MorePlanet:io_magma_rock:0, Magma Rock
MorePlanet:io_magma_rock:1, Sulfur Rock
MorePlanet:io_lava, tile.io_lava.name
MorePlanet:io_black_lava, tile.io_black_lava.name
MorePlanet:liquid_red_sulfur, tile.liquid_red_sulfur.name
MorePlanet:liquid_yellow_sulfur, tile.liquid_yellow_sulfur.name
MorePlanet:liquid_orange_sulfur, tile.liquid_orange_sulfur.name
MorePlanet:liquid_brown_sulfur, tile.liquid_brown_sulfur.name
MorePlanet:europa_ice:0, Europa Ice
MorePlanet:europa_ice:1, Dirty Europa Ice
MorePlanet:europa_ice:2, Dense Europa Ice
MorePlanet:packed_europa_ice, Packed Europa Ice
